label,area_filled,axis_major_length,axis_minor_length,feret_diameter_max
1486,132.0,7.836028016808813,5.256445425151766,8.602325267042627
1491,646.0,13.87192193612365,9.689462884106192,16.431676725154983
1570,197.0,13.832671080625863,5.863094507339509,13.96424004376894
1606,298.0,16.736109110991748,6.219939849415342,15.0996688705415
1631,102.0,12.370393812049462,3.965467153564333,12.041594578792296
1642,109.0,6.640857466075116,5.5622593133853835,7.280109889280518
1724,1200.0,16.34169546270118,10.490393845432383,17.029386365926403
1799,1298.0,16.15602807886794,12.125602256354115,20.85665361461421
1808,358.0,9.961397598846231,7.888863610574301,11.224972160321824
1815,282.0,20.56852043573279,4.814858671522996,18.920887928424502
1896,9552.0,37.51864133080242,25.309725086427477,34.899856733230294
1902,130.0,10.881893836497982,4.508725958972576,10.677078252031311
1949,350.0,9.65519081731188,7.841616715956066,11.704699910719626
2004,107.0,16.877879737732876,3.8421645966427285,15.811388300841896
2018,120.0,7.491861313098388,4.4960389424106255,7.874007874011811
2057,351.0,20.85088368293681,11.554658693763953,22.22611077089287
2099,226.0,21.151336557392533,4.690008578682227,20.42057785666214
2115,206.0,21.269202482326918,6.377621757865438,20.615528128088304
2144,2344.0,22.045942150779837,13.335818115678647,22.825424421026653
2157,433.0,21.428988729545896,11.011293556885628,24.186773244895647
2181,456.0,26.179839348786384,9.68781570427819,22.759613353482084
2193,107.0,11.692458019684059,5.389723312053165,10.816653826391969
2197,659.0,37.677477553478106,7.40903846422136,39.44616584663204
2198,121.0,12.791510773172005,5.591976809628152,12.36931687685298
2223,626.0,11.975939741511093,9.846876607256428,14.071247279470288
2816,222.0,9.020318964128531,6.666875974735459,10.04987562112089
3196,144.0,15.36636315683882,7.141132306427388,16.401219466856727
3262,195.0,8.103434329093126,6.379888663313101,9.539392014169456
3375,158.0,20.72842046132272,4.1136048394267615,17.916472867168917
3769,296.0,9.760666894714069,6.4554789186872314,10.954451150103322
4010,320.0,9.874425970232172,7.4149657994357625,10.488088481701515
4218,104.0,18.799400074775782,4.591289345128592,15.427248620541512
4520,103.0,14.53019567902946,4.116036022764928,12.24744871391589
4577,205.0,11.09426218960059,5.63298845004654,12.24744871391589
4699,237.0,14.761196081950956,7.930313129583476,14.89966442575134
4792,694.0,13.162020560900869,9.779709945820489,13.96424004376894
4935,169.0,15.987930091896747,4.731097613659625,15.524174696260024
4945,120.0,6.9861613817629085,5.265972282739182,7.681145747868608
4946,190.0,8.46136417023237,6.356032571203998,9.273618495495704
5091,108.0,10.572746494459023,5.046461486426982,11.445523142259598
5133,153.0,18.205590153689112,5.510513242874085,15.937377450509228
5558,176.0,14.877611118811808,6.051223041133382,14.89966442575134
5686,143.0,7.742476221974517,5.550427722866732,8.306623862918075
6323,120.0,12.000936720181842,5.397914330780269,12.449899597988733
6366,151.0,21.526715692655884,5.972252132902735,17.72004514666935
6656,124.0,6.919473116980061,5.790441056123367,7.54983443527075
6666,108.0,10.660353356914104,4.405603889633826,11.445523142259598
6881,529.0,12.356042952967758,8.655775619414873,13.341664064126334
6955,1709.0,17.716261192029837,13.829124207942522,22.561028345356956
7915,473.0,11.179972325240461,8.580150253754764,11.874342087037917
8139,260.0,8.774350391176272,6.960535872357102,9.899494936611665
8161,109.0,14.361421947220048,4.3827868521676985,13.601470508735444
8338,215.0,10.153249936270125,6.155869332382052,11.045361017187261
8378,206.0,16.606482541000613,6.422576592814277,17.349351572897472
8390,363.0,9.821955766852886,8.032253574566782,10.954451150103322
8415,259.0,8.76418403657341,6.971294564426862,9.695359714832659
8481,112.0,15.985760307812255,4.108303567345327,15.937377450509228
9222,223.0,8.380254646920582,6.926860118795871,9.055385138137417
9823,856.0,13.671504084866585,10.168576822405951,14.628738838327793
10171,131.0,7.226888388830388,5.773962307153633,7.874007874011811
10501,226.0,8.615387290928552,6.899286005570725,9.16515138991168
10594,151.0,9.425175195080653,5.175537633995836,9.433981132056603
10629,443.0,10.983467816737743,8.145515868455483,11.874342087037917
10687,546.0,11.303193396443916,9.353060835100395,12.68857754044952
11066,259.0,19.062523718756413,8.660730513399715,19.519221295943137
11684,201.0,8.403625695515908,6.611297798686907,9.539392014169456
11689,335.0,9.806278648869466,7.91444350311928,10.63014581273465
11944,253.0,8.926764883586717,6.7186339091642,10.63014581273465
12240,253.0,29.50467569981255,7.375232410188504,23.043437243605826
12251,888.0,15.509546892771883,9.848225729803353,16.822603841260722
12342,540.0,15.453215797227237,8.37415292238334,17.74823934929885
12351,129.0,8.468022953011669,5.847429579591138,10.344080432788601
12455,148.0,12.762665783558035,4.318459081746773,12.206555615733702
12494,112.0,14.27184180317583,7.079742858737318,16.61324772583615
12516,2500.0,19.012154732183742,14.99191191961557,20.615528128088304
13001,692.0,12.46604349805191,10.081661182697129,14.352700094407323
13155,111.0,13.320262760919588,5.179140845564919,13.564659966250536
13601,135.0,7.247615057172321,5.46042608381586,7.874007874011811
13648,173.0,7.914695243966099,6.408975793969297,8.660254037844387
13724,124.0,14.007949476921226,4.724509511831479,14.52583904633395
13808,296.0,8.970198664778694,7.570971261670144,9.695359714832659
15006,113.0,6.926982755226213,5.268846055227644,7.3484692283495345
15141,113.0,12.43449799992769,5.69662966215938,11.74734012447073
15159,12399.0,51.568419267788535,30.04682708033199,50.149775672479336
15367,193.0,14.091458670539453,4.964146254004329,14.866068747318506
15445,111.0,17.12133331194835,5.218197617326158,14.966629547095765
15731,13780.0,48.04354654067941,26.162166088643083,51.234753829797995
15959,142.0,7.300007718809093,5.643662094923631,7.874007874011811
16064,3370.0,21.36609347708182,17.073619390535328,27.386127875258307
16442,257.0,9.102464975705598,7.135730305574982,10.392304845413264
16701,511.0,23.139833756720563,7.4610744847857795,25.514701644346147
16929,1666.0,26.928164453461864,12.445360667077612,26.981475126464083
17132,119.0,12.868327513410852,4.739087428932158,12.68857754044952
17151,138.0,15.802115095884666,4.418661093725173,16.0312195418814
17296,139.0,18.63273424961946,5.813769643537877,15.684387141358123
