label,area_filled,area_convex,axis_major_length,axis_minor_length,feret_diameter_max
6579,8052.0,9500.0,32.257665751425584,20.145720734941023,39.230090491866065
6580,128.0,166.0,8.955345698312454,5.1907964659237305,9.273618495495704
6581,2627.0,3440.0,22.216552880049612,12.990900531219186,25.96150997149434
6582,414.0,516.0,11.987837534981821,7.947790396204313,13.74772708486752
6583,1399.0,2186.0,27.398474763072002,9.686742031603707,25.317977802344327
6585,119.0,172.0,11.98086049203307,4.080220311746359,12.36931687685298
6591,258.0,345.0,11.925010895348185,4.1548528161770655,13.19090595827292
6592,1023.0,1195.0,14.43163733365323,11.603382336730661,16.55294535724685
6593,3361.0,3801.0,20.91135525128885,15.248188088850887,23.600847442411894
6597,269.0,334.0,10.724100125972852,6.776780629200307,11.357816691600547
6599,393.0,467.0,12.258166728896542,6.960993534035645,13.19090595827292
6600,331.0,390.0,9.917423014306445,7.354976857417704,11.357816691600547
6602,1715.0,3150.0,43.674682117234525,10.667608916294803,33.77869150810907
6605,1862.0,2116.0,17.085794575996523,13.260822746681725,18.894443627691185
6606,131.0,155.0,8.003587381264918,5.583114940006506,8.602325267042627
6607,138.0,164.0,7.722987386817862,5.361269148790373,8.48528137423857
6608,129.0,153.0,7.6058714118353015,5.350644699540889,8.602325267042627
6609,2225.0,3896.0,44.3723962649815,11.947290571692504,35.86084215408221
6610,652.0,1036.0,26.115762478151247,7.7519200967219675,21.840329667841555
6612,105.0,126.0,7.891058048199648,5.083010158315072,8.774964387392123
6613,1688.0,3098.0,43.48274586816602,9.922908942909514,34.56877203488721
6614,471.0,574.0,11.336868462591537,7.991555931092631,12.84523257866513
6615,6720.0,12233.0,32.32571362528263,25.837620680647216,42.49705872175156
6616,417.0,495.0,10.371776393101321,8.72461737705793,11.874342087037917
6617,606.0,803.0,14.324843448557449,8.273592634257115,17.029386365926403
6618,722.0,937.0,14.953322240650955,9.497785028955933,19.235384061671343
6619,199.0,229.0,8.79446567659524,6.362880222283891,10.295630140987
6620,412.0,488.0,11.1615048578279,7.6024718062898655,12.083045973594572
6621,1236.0,1668.0,17.441574048404004,11.1386846096578,18.411952639521967
6622,1950.0,3713.0,46.24775997608939,10.52610702120298,45.53020975132884
6623,267.0,376.0,12.47130456021243,4.659446463232433,13.038404810405298
6624,747.0,899.0,12.51240276385674,10.206093284793578,15.264337522473747
6625,192.0,228.0,8.537278555399189,6.421620178941079,9.643650760992955
6626,306.0,366.0,10.21289650218808,7.005549153203548,11.224972160321824
6630,185.0,215.0,8.931056014242161,6.014949774865529,9.9498743710662
6631,201.0,241.0,8.646476562173763,6.5543567689603925,9.486832980505138
6633,234.0,271.0,9.112022581477959,6.984998616890893,10.198039027185569
6634,408.0,494.0,12.553025602578401,7.784177243836783,13.490737563232042
6636,196.0,234.0,8.879346079602303,6.009442476703083,9.899494936611665
6637,133.0,162.0,9.296553995697002,5.110742950089591,10.099504938362077
6638,436.0,523.0,10.67738211670414,8.427318869633572,12.806248474865697
6639,149.0,177.0,7.798185346476775,5.494803269227566,8.774964387392123
6640,772.0,935.0,12.9041059744704,10.523043517496564,15.394804318340652
6641,197.0,244.0,9.518876830671836,5.907814979007983,10.488088481701515
6642,3618.0,4193.0,21.373195457439042,16.6448106027783,24.61706725018234
6644,160.0,199.0,8.290431884734458,6.02136520411228,9.16515138991168
6645,409.0,672.0,13.225453476063503,7.415602840801278,13.74772708486752
6648,11218.0,12775.0,30.75724166211583,25.928377984022955,35.185224171518364
6650,1742.0,3314.0,27.37753748977428,13.84672930673217,27.313000567495326
6651,413.0,571.0,12.020313858929821,7.40109576752041,14.628738838327793
6652,725.0,861.0,13.402160550585375,9.374097345095874,15.394804318340652
6661,4586.0,6009.0,24.975595453913463,18.230150938636786,33.8673884437522
6662,732.0,1004.0,15.499468984223546,8.69868942651779,16.64331697709324
6663,673.0,787.0,12.641530571828676,9.707945876650871,14.317821063276353
6664,5471.0,10820.0,55.44194350589661,15.762114269031613,52.44044240850758
